timestamp_ns,accel_x,accel_y,accel_z
5505447362481,-0.0776543,0.079067945,0.26607418
5505447362481,-0.0776543,0.079067945,0.26607418
5505452092116,-0.094659984,0.027855396,0.21226406
5505466281074,-0.17316258,0.013935566,0.542613
5505466281074,-0.17316258,0.013935566,0.542613
5505471010762,-0.4875698,-0.628494,0.74695396
5505480470085,0.09592605,0.32043314,0.8335962
5505480470085,0.09592605,0.32043314,0.8335962
5505485199720,0.31360555,0.66197205,0.9291067
5505499388679,-0.18215704,0.33664846,1.2159376
5505499388679,-0.18215704,0.33664846,1.2159376
5505504118366,-0.33145326,0.1471951,1.2142639
5505513577689,-0.26044238,0.0810945,1.1303139
5505518307324,-0.14489472,0.15759683,1.1124763
5505532496335,-0.024814844,0.09382558,0.94801426
5505537225970,-0.0039311647,0.029028177,0.8290663
5505546685293,0.24816966,-0.03359604,0.46130562
5505546685293,0.24816966,-0.03359604,0.46130562
5505551414981,0.26489544,-0.004586935,0.28406525
5505565603991,0.20994389,-0.03619671,-0.08620167
5505570333627,0.25056708,0.027252436,-0.11884117
5505579792949,0.31876123,0.07997441,-0.040665627
5505584522637,0.27266335,0.0025894642,0.048300743
5505598711647,0.27075076,-0.22325647,0.29406738
5505598711647,0.27075076,-0.22325647,0.29406738
5505598711647,0.27075076,-0.22325647,0.29406738
5505603441283,0.30892384,-0.15465236,0.3022051
5505612900658,0.29989564,0.050465345,0.09403515
5505617630293,0.33649862,0.0013754368,-0.104810715
5505631819304,0.07683885,-0.16070509,-0.42245293
5505631819304,0.07683885,-0.16070509,-0.42245293
5505636548991,0.047192335,-0.1297934,-0.4604168
5505655467689,-0.07813227,0.23834133,-0.53071594
5505655467689,-0.07813227,0.23834133,-0.53071594
5505660197324,-0.005825162,0.22513294,-0.48305225
5505674386387,0.095338106,0.08541012,-0.42808723
5505674386387,0.095338106,0.08541012,-0.42808723
5505679116022,0.18628466,0.02803731,-0.4075222
5505693305085,0.2329762,-0.63707566,-0.4689045
5505707494095,0.18894577,-0.20821333,-0.55187035
5505707494095,0.18894577,-0.20821333,-0.55187035
5505707494095,0.18894577,-0.20821333,-0.55187035
5505712223783,0.042247415,-0.2572496,-0.45662594
5505726412793,0.14167273,-0.084356904,-0.39600563
5505731142481,0.03634107,-0.122222304,-0.16127777
5505735872168,-0.10554105,-0.18851185,0.060217857
5505754790866,-0.38990194,-0.41375387,0.4807577
5505773709616,0.49291188,0.16807914,0.61448
5505773709616,0.49291188,0.16807914,0.61448
5505787898679,0.5194576,0.032519817,0.5108805
5505797358054,0.50557196,-0.14783913,0.5419388
5505797358054,0.50557196,-0.14783913,0.5419388
5505802087741,0.3533426,-0.117488265,0.58236885
5505816276752,0.6589058,0.13979137,0.56163883
5505816276752,0.6589058,0.13979137,0.56163883
5505821006439,0.8018563,0.13168287,0.5895691
5505830465814,0.7739024,0.025991559,0.7635851
5505830465814,0.7739024,0.025991559,0.7635851
5505835195502,0.6869332,-0.09481686,0.77127457
5505858843939,0.81257474,0.48137367,1.0604029
5505863573627,0.46675313,0.5807534,1.1705513
5505873033054,-0.19672447,0.7792691,1.3846121
5505873033054,-0.19672447,0.7792691,1.3846121
5505877762741,-0.21712643,0.85423857,1.4981508
5505887222116,0.13550264,0.90285844,2.137701
5505887222116,0.13550264,0.90285844,2.137701
5505891951804,0.2910726,0.7657389,2.581706
5505896681491,0.45888412,0.58031964,3.0048647
5505906140866,0.6689057,0.18094647,3.6795263
5505906140866,0.6689057,0.18094647,3.6795263
5505910870554,0.6611664,0.22232574,3.819603
5505929789356,0.91031396,0.21981674,4.4801216
5505929789356,0.91031396,0.21981674,4.4801216
5505943978418,0.8257544,0.16849083,5.1260815
5505943978418,0.8257544,0.16849083,5.1260815
5505958167533,0.38893533,0.16396254,5.7757893
5505958167533,0.38893533,0.16396254,5.7757893
5505962897220,0.39720374,0.1440121,5.9018574
5505977086335,0.75308627,0.068829596,5.703026
5505977086335,0.75308627,0.068829596,5.703026
5505991275449,0.8857352,-0.41191816,4.818242
5505991275449,0.8857352,-0.41191816,4.818242
5505996005137,0.6263616,-0.74776345,4.5658836
5506005464512,-0.08569223,-1.1802906,4.154153
5506005464512,-0.08569223,-1.1802906,4.154153
5506010194252,0.19069117,-1.1601715,3.785205
5506024383366,0.03470224,-0.9366313,2.480997
5506024383366,0.03470224,-0.9366313,2.480997
5506029113054,-0.093355834,-0.94677085,2.1160088
5506038572481,0.16938281,-0.55522346,0.97105217
5506038572481,0.16938281,-0.55522346,0.97105217
5506043302168,-0.019102812,-0.49417436,0.42043972
5506048031856,-0.2927956,-0.46450913,-0.14668274
5506057491283,-0.82849693,-0.627253,-1.0828972
5506062220970,-1.0968667,-0.69404,-1.3909416
5506071680397,-1.3454137,-0.62560326,-1.9122972
5506071680397,-1.3454137,-0.62560326,-1.9122972
5506076410137,-1.3174508,-0.52830464,-2.1868515
5506081139824,-1.2414579,-0.57631713,-2.2302217
5506090599252,-1.3247888,-1.3723389,-2.0679274
5506095328939,-1.4075365,-1.7526929,-1.9443302
5506104788366,-1.4145309,-2.3886364,-1.630909
5506104788366,-1.4145309,-2.3886364,-1.630909
5506109518054,-1.362484,-2.5449276,-1.563365
5506114247793,-1.2492105,-2.5402431,-1.5510874
5506123707220,-1.1476359,-2.4329784,-1.7109909
5506123707220,-1.1476359,-2.4329784,-1.7109909
5506128436908,-1.0925484,-2.1923976,-1.9421139
5506137896335,-1.199894,-1.5808467,-2.7065544
5506142626074,-1.2888582,-1.2103105,-3.088822
5506147355762,-1.2671949,-0.85006857,-3.4502788
5506156815189,-0.95389366,-0.65082467,-3.90837
5506156815189,-0.95389366,-0.65082467,-3.90837
5506161544929,-0.7762717,-0.75081444,-4.084318
5506171004356,-0.7991588,-1.0014875,-4.2332296
5506171004356,-0.7991588,-1.0014875,-4.2332296
5506175734043,-0.9477648,-1.013236,-4.290349
5506180463783,-1.106329,-0.9562912,-4.3520436
5506189923210,-1.3094277,-0.8633342,-4.366232
5506189923210,-1.3094277,-0.8633342,-4.366232
5506194652949,-1.3726766,-0.8384124,-4.307426
5506208842116,-1.0088007,-0.379421,-3.798603
5506208842116,-1.0088007,-0.379421,-3.798603
5506213571804,-0.5003185,0.0565989,-3.4891634
5506223031231,-0.17927414,0.46883416,-2.6550574
5506223031231,-0.17927414,0.46883416,-2.6550574
5506227760970,-0.18608415,0.5037768,-2.0426035
5506237220397,-0.32182962,0.5755136,-1.5645285
5506241950137,-0.39784235,0.62194514,-1.5444918
5506246679877,-0.3716367,0.66572857,-1.8011603
5506256139304,-0.32859862,0.71507144,-2.3319936
5506256139304,-0.32859862,0.71507144,-2.3319936
5506260869043,-0.2985437,0.69123363,-2.644607
5506270328470,-0.18833452,0.7068052,-3.1091547
5506270328470,-0.18833452,0.7068052,-3.1091547
5506275058210,-0.07363093,0.7204952,-3.1161795
5506279787949,0.058805943,0.7829733,-3.0311832
5506289247377,0.23351443,0.87515163,-2.5323324
5506289247377,0.23351443,0.87515163,-2.5323324
5506293977116,0.26570237,0.87337494,-2.264658
5506308166283,0.49986076,0.7279484,-2.0601726
5506308166283,0.49986076,0.7279484,-2.0601726
5506312896022,0.62008893,0.6770663,-2.0354557
5506322355449,0.7087711,0.6486776,-1.9723673
5506322355449,0.7087711,0.6486776,-1.9723673
5506327085189,0.7132678,0.7013633,-1.8813281
5506341274408,0.9259572,0.8734963,-1.5018721
5506341274408,0.9259572,0.8734963,-1.5018721
5506346004095,0.6229397,0.7141595,-1.1231956
5506355463574,0.13994062,0.44408774,-0.7324114
5506355463574,0.13994062,0.44408774,-0.7324114
5506360193314,0.15086722,0.43360567,-0.8002777
5506364923054,0.09687543,0.47384858,-0.94227695
5506374382533,-0.15265024,0.52140737,-1.4243889
5506379112220,-0.13904226,0.5136142,-1.5895185
5506388571699,0.05107987,0.40884304,-1.8106036
5506388571699,0.05107987,0.40884304,-1.8106036
5506393301439,0.18418527,0.27817893,-1.9953356
5506398031179,0.27681673,0.16541147,-2.1521826
5506407490658,0.72575676,0.13705158,-2.805069
5506407490658,0.72575676,0.13705158,-2.805069
5506412220397,0.94910693,0.14589834,-2.885426
5506421679877,0.6231257,0.28086972,-3.086256
5506421679877,0.6231257,0.28086972,-3.086256
5506426409616,0.5499749,0.44359136,-3.1905723
5506445328574,-0.711992,1.087944,-3.9203467
5506454788002,0.1620853,1.770704,-4.1874185
5506454788002,0.1620853,1.770704,-4.1874185
5506459517741,-0.45684993,1.9143007,-4.399164
5506464247533,-1.298362,2.048777,-4.6431346
5506473707012,-1.3063228,2.5159202,-4.9535036
5506473707012,-1.3063228,2.5159202,-4.9535036
5506478436752,-1.4455652,2.7206137,-4.9620733
5506487896231,-1.2841659,2.5957918,-4.6768165
5506492625970,-1.1268299,2.3353379,-4.4098263
5506497355710,-0.85145354,1.953062,-4.0839167
5506506815189,0.48479545,0.9631994,-3.5376348
5506506815189,0.48479545,0.9631994,-3.5376348
5506511544929,0.8079939,0.6447284,-3.254706
5506521004408,0.7630366,0.6246772,-2.5485969
5506525734147,0.49356687,0.7361193,-2.3551106
5506525734147,0.49356687,0.7361193,-2.3551106
5506530463939,0.23019874,0.84957135,-2.3502755
5506539923418,0.08810508,0.93425846,-2.510663
5506539923418,0.08810508,0.93425846,-2.510663
5506544653158,0.04514265,0.89676976,-2.60643
5506554112637,-0.38044035,0.6515509,-2.7041974
5506554112637,-0.38044035,0.6515509,-2.7041974
5506558842377,-0.5027076,0.49236238,-2.602663
5506563572168,-0.5180913,0.31098294,-2.4790106
5506573031647,-0.3324222,-0.13457882,-2.0227427
5506577761387,0.02367878,-0.2913226,-1.8592868
5506582491127,0.1624667,-0.4836259,-1.8876076
5506587220918,0.017306507,-0.7062178,-2.0280213
5506591950658,-0.1818986,-1.0659255,-2.0675492
5506596680397,-0.17392972,-1.4832561,-1.9585533
5506606139929,-0.26772463,-2.047936,-0.80021477
5506610869668,-0.09832436,-2.1953387,-0.067139626
5506610869668,-0.09832436,-2.1953387,-0.067139626
5506625058939,-0.4448885,-2.8893905,1.4239721
5506629788679,-0.7391815,-3.1199179,1.89958
5506639248158,-1.1275879,-3.414744,3.2454023
5506639248158,-1.1275879,-3.414744,3.2454023
5506643977949,-1.0143906,-3.3263617,3.9357195
5506648707689,-1.2910912,-3.4437025,4.635049
5506653437429,-1.4863911,-3.551979,5.2310286
5506658167220,-1.6743854,-3.618064,5.759548
5506662896960,-1.8620881,-3.5755682,6.378106
5506677086231,-1.7519616,-2.5336843,7.473768
5506677086231,-1.7519616,-2.5336843,7.473768
5506681815970,-1.9769505,-2.4196036,7.652274
5506691275502,-2.1107311,-2.2200294,7.845649
5506696005241,-2.0257444,-2.1235716,7.9180183
5506710194564,-1.4195166,-1.4965054,8.472894
5506710194564,-1.4195166,-1.4965054,8.472894
5506714924304,-1.4462905,-1.5107453,8.239624
5506724383835,-1.3762624,-0.9739108,7.824148
5506724383835,-1.3762624,-0.9739108,7.824148
5506729113574,-1.1965106,-0.7126511,7.5439777
5506738573106,-0.807101,-0.1976228,6.6439466
5506738573106,-0.807101,-0.1976228,6.6439466
5506743302897,-0.7104502,0.04375264,5.9484577
5506748032637,-0.67772055,0.2157529,4.958742
5506752762429,-0.6358726,0.37428284,3.9595175
5506757492168,-0.6287666,0.44584292,3.0939512
5506762221960,-0.49458653,0.45722073,2.4070072
5506771681491,-0.19388705,0.53470474,1.5385027
5506771681491,-0.19388705,0.53470474,1.5385027
5506776411231,0.00435102,0.57278293,1.1557674
5506781141022,0.1376952,0.5304835,0.8646679
5506785870762,0.24787936,0.5301285,0.66982174
5506790600554,0.442739,0.4572644,0.36335754
5506795330293,0.42613804,0.3405978,0.057728767
5506804789824,0.36375168,0.0945988,-0.62279797
5506804789824,0.36375168,0.0945988,-0.62279797
5506814249356,0.35752752,-0.087348595,-1.1831751
5506814249356,0.35752752,-0.087348595,-1.1831751
5506818979147,0.43344676,-0.019834675,-1.279871
5506823708939,0.906206,-0.0070416303,-1.4885769
5506833168470,0.7689109,0.24315862,-1.8710446
5506833168470,0.7689109,0.24315862,-1.8710446
5506837898210,0.438022,0.14790572,-2.013711
5506847357741,0.23918773,-0.20085345,-2.0852337
5506861547064,0.3530205,-0.35687655,-1.941155
5506871006647,0.38360402,-0.3028045,-1.9721913
5506875736387,0.39937472,-0.26308084,-2.000217
5506880466179,0.2981676,-0.23245144,-1.9107985
5506885195970,0.18523557,-0.20856747,-1.8497853
5506889925710,0.11573827,-0.16760108,-1.7836494
5506894655502,0.10479811,-0.13099161,-1.6813602
5506899385293,0.10302481,-0.09864366,-1.5883722
5506904115033,0.06375408,-0.055964738,-1.456974
5506913574616,-0.017468035,0.018103987,-1.1178818
5506913574616,-0.017468035,0.018103987,-1.1178818
5506918304408,-0.052527487,0.045056015,-0.98690796
5506923034147,-0.073286235,0.09992981,-0.844347
5506927763939,-0.026822627,0.16593409,-0.6712427
5506937223522,-0.10928005,0.28355968,-0.04822731
5506937223522,-0.10928005,0.28355968,-0.04822731
5506946683054,-0.15420628,0.3940542,0.6602764
5506946683054,-0.15420628,0.3940542,0.6602764
5506951412845,-0.111692965,0.39607728,1.1233435
5506956142585,-0.1593265,0.30950752,1.6132841
5506960872377,-0.25921613,0.22237638,2.0417614
5506965602168,-0.034987032,0.2723916,2.4830494
5506970331960,0.028782785,0.32445636,2.9659786
5506979791543,-0.3462875,0.29673404,3.5685987
5506979791543,-0.3462875,0.29673404,3.5685987
5506989251074,-0.98778266,0.32532585,4.171646
5506989251074,-0.98778266,0.32532585,4.171646
5506993980866,-1.3813596,0.31571013,4.811221
5506998710658,-1.5728598,0.27440172,5.2257032
5507003440449,-1.5352011,0.28318185,5.5611973
5507008170189,-1.4440361,0.2945338,5.801138
5507012899981,-1.3966346,0.21563494,5.9386177
5507022359564,-1.6097214,-0.2596326,6.0532494
5507022359564,-1.6097214,-0.2596326,6.0532494
5507027089356,-1.5972829,-0.56475294,5.9976597
5507036548939,-1.2708411,-1.1146775,5.781951
5507036548939,-1.2708411,-1.1146775,5.781951
5507046008522,-0.624279,-1.3892788,5.522805
5507046008522,-0.624279,-1.3892788,5.522805
5507055468054,-0.01440835,-1.413811,4.741969
5507055468054,-0.01440835,-1.413811,4.741969
5507060197845,-0.019722044,-1.5200021,4.2469854
5507064927637,0.028249502,-1.6513091,3.8688326
5507069657429,0.17572081,-1.7694321,3.4974937
5507074387220,0.3713048,-1.8097655,3.130578
5507079117012,0.5326299,-1.791067,2.7680187
5507088576595,0.71369255,-1.7228332,2.1915703
5507088576595,0.71369255,-1.7228332,2.1915703
5507093306387,0.67953146,-1.6204164,2.0173635
5507098036179,0.6336465,-1.4895749,1.8632021
5507102765970,0.4907208,-1.3189256,1.7410069
5507112225554,0.19039696,-1.1472112,1.6094065
5507121685137,0.08372074,-1.1617539,1.7999487
5507121685137,0.08372074,-1.1617539,1.7999487
5507126414929,-0.07035214,-1.1726816,1.7526541
5507131144720,-0.007725954,-1.2526094,1.6282234
5507135874512,0.19615507,-1.3537546,1.5294466
5507140604304,0.33947337,-1.5546637,1.3940258
5507145334095,0.43007922,-1.7451484,1.1503496
5507150063887,0.5197145,-1.92265,0.80828285
5507154793679,0.55962896,-2.0702965,0.39200878
5507159523470,0.547603,-2.1188002,0.0807848
5507164253262,0.53003216,-2.0678477,-0.1998825
5507173712897,0.41246605,-1.8218002,-0.917531
5507173712897,0.41246605,-1.8218002,-0.917531
5507178442689,0.40581822,-1.6745253,-1.3935504
5507192632064,0.16080588,-1.8022594,-2.8266993
5507197361856,0.29638797,-1.6176498,-3.1827035
5507206821491,0.20658416,-1.3654029,-3.5479531
5507211551283,-0.008841336,-1.3384223,-3.605648
5507225740658,0.15027004,-1.1599915,-3.5300136
5507230470449,0.24248034,-1.0878887,-3.5567298
5507235200241,0.3213787,-0.9921365,-3.630948
5507239930085,0.41668028,-0.9426408,-3.6996818
5507249389668,0.22913772,-0.88669443,-3.7786775
5507249389668,0.22913772,-0.88669443,-3.7786775
5507254119460,0.1218645,-0.8721123,-3.7452402
5507258849304,0.10242987,-0.7723975,-3.7672286
5507263579095,0.09450394,-0.6859617,-3.7202005
5507273038679,0.17102706,-0.61541796,-3.5937676
5507273038679,0.17102706,-0.61541796,-3.5937676
5507277768470,0.17834133,-0.6097326,-3.4094462
5507282498314,0.15511644,-0.5864024,-3.2330084
5507287228106,0.0904876,-0.52131987,-3.114821
5507296687689,0.115468025,-0.33617163,-2.891841
5507296687689,0.115468025,-0.33617163,-2.891841
5507301417533,0.0130342245,-0.23215055,-2.8496623
5507306147324,-0.010646462,-0.12106466,-2.7399836
5507310877116,-0.020060122,-0.043630123,-2.6226077
5507315606908,-0.014924586,0.0094742775,-2.4926333
5507320336752,-0.011802614,0.09529972,-2.459772
5507329796335,0.12565744,0.13965034,-2.409564
5507329796335,0.12565744,0.13965034,-2.409564
5507339255970,0.12873697,0.09265947,-2.4078865
5507339255970,0.12873697,0.09265947,-2.4078865
5507343985762,0.13510942,0.107271194,-2.443512
5507348715606,0.11260581,0.12473726,-2.4315982
5507353445397,0.10441989,0.14500141,-2.391324
5507358175189,0.09613174,0.1918912,-2.3394246
5507362905033,0.04934889,0.24349403,-2.244635
5507367634824,-0.024248958,0.28760958,-2.1570096
5507372364668,-0.09139389,0.31926775,-2.133706
5507377094460,-0.09726018,0.34309578,-2.088511
5507381824252,-0.058658183,0.3711462,-2.0286946
5507386554095,-0.02328676,0.3701415,-1.9687276
5507396013731,0.082686305,0.38381577,-1.7767224
5507396013731,0.082686305,0.38381577,-1.7767224
5507405473314,0.10146707,0.4694991,-1.6482191
5507405473314,0.10146707,0.4694991,-1.6482191
5507414932949,0.11237317,0.5817013,-1.4781055
5507414932949,0.11237317,0.5817013,-1.4781055
5507419662793,0.21417695,0.62071514,-1.4050775
5507424392585,0.29543078,0.6622963,-1.2822824
5507429122377,0.38843656,0.6852398,-1.1483169
5507433852220,0.3598693,0.6969986,-1.1228175
5507438582012,0.2670104,0.63567495,-1.1387944
5507448041647,0.20010519,0.5491905,-1.2967706
5507448041647,0.20010519,0.5491905,-1.2967706
5507452771491,0.27064216,0.50460863,-1.3524275
5507457501283,0.34998995,0.52254343,-1.2913094
5507462231127,0.3663063,0.47372675,-1.2950144
5507471690762,0.23191786,0.30959845,-1.4028096
5507471690762,0.23191786,0.30959845,-1.4028096
5507481150397,0.18449748,0.23513699,-1.4994373
5507481150397,0.18449748,0.23513699,-1.4994373
5507490610033,0.15917158,0.2093482,-1.44694
5507490610033,0.15917158,0.2093482,-1.44694
5507495339824,0.098190665,0.18743277,-1.3703327
5507500069668,0.11345416,0.13587475,-1.2667623
5507504799512,0.03323424,0.12933683,-1.2465191
5507509529304,-0.024572074,0.21362114,-1.1736703
5507514259147,-0.035210013,0.25271797,-1.0533385
5507518988939,-0.015079975,0.21591711,-0.97178745
5507523718783,2.5570393E-5,0.13453054,-0.90275335
5507528448574,0.017177701,0.0875659,-0.83432865
5507533178418,0.055650175,0.053503036,-0.77132607
5507537908262,-0.00871253,0.0133605,-0.69472647
5507547367897,-0.15161473,0.106241226,-0.67768574
5507547367897,-0.15161473,0.106241226,-0.67768574
5507552097689,-0.16283184,0.12235165,-0.6776242
5507556827533,-0.072773755,0.14005995,-0.6117482
5507561557377,0.097344935,0.051960945,-0.5089245
5507566287168,0.06815696,-0.027135372,-0.426538
5507571017012,-0.014207482,-0.109366894,-0.29517555
5507580476647,0.0056211352,-0.09646702,0.11043644
5507580476647,0.0056211352,-0.09646702,0.11043644
5507585206491,0.007089436,-0.069411755,0.31116104
5507589936283,-0.023834765,-0.07132244,0.423254
5507594666127,-0.061455667,-0.07371569,0.45900917
5507599395970,-0.07309985,-0.0766387,0.46403313
5507604125814,-0.07614988,-0.13971233,0.43359566
5507608855606,-0.075761795,-0.18158531,0.47525692
5507613585449,-0.06753808,-0.21651316,0.5506296
5507618315293,-0.0039346814,-0.23020887,0.62863827
5507623045085,0.028980315,-0.23450947,0.6972494
5507627774929,0.017407715,-0.22447777,0.8017235
5507632504772,0.0075861216,-0.21676254,0.9036598
5507637234616,0.0025718808,-0.15622711,0.9479561
5507641964408,0.017116904,-0.1409235,0.9633579
5507646694252,0.0059940815,-0.101424694,0.9689646
5507656153887,-0.0049892664,-0.060002804,0.84836197
5507660883731,-0.029316783,-0.04898882,0.7918806
5507665613574,-0.08982998,-0.06495333,0.7884979
5507689262741,-0.11532289,0.09115219,0.75763226
5507698722429,0.06618416,0.15263414,0.54378223
5507698722429,0.06618416,0.15263414,0.54378223
5507708182064,0.119994044,0.15241909,0.154459
5507708182064,0.119994044,0.15241909,0.154459
5507712911908,0.10389,0.16176558,-0.06850815
5507727101387,0.07226586,0.19754839,-0.59993076
5507727101387,0.07226586,0.19754839,-0.59993076
5507727101387,0.07226586,0.19754839,-0.59993076
5507731831231,0.08175331,0.24505138,-0.7262039
5507755480449,0.13423622,0.32906342,-1.597796
5507760210293,0.13913018,0.32214403,-1.8940973
5507764940085,0.091524065,0.30932093,-2.1834083
5507779129616,0.22162664,0.33333874,-2.9612732
5507783859460,0.28077263,0.36639786,-3.174902
5507793319147,0.40301627,0.4013238,-3.660643
5507798048991,0.4698897,0.41050768,-3.93506
5507807508679,0.6534353,0.4477744,-4.3649073
5507812238522,0.68850577,0.53791857,-4.5466948
5507826428054,0.74521834,0.6799345,-5.0241623
5507831157897,0.765732,0.749526,-5.26682
5507845347377,0.8171678,0.7713752,-5.8138313
5507850077220,0.73761463,0.6916537,-5.7939477
5507864266804,0.35866803,0.64572644,-5.1372676
5507878456335,0.072452664,0.6030381,-4.5130253
5507883186179,-0.1439544,0.4633708,-4.2712173
5507897375710,-0.33329904,0.12199831,-3.3136272
5507911565241,-0.18031675,-0.72307897,-2.354024
5507916295085,0.058189273,-0.8298266,-2.1443243
5507925754772,-0.14209193,-1.2558651,-1.6787105
5507930484616,-0.1223467,-1.5957851,-1.425683
5507944674199,0.5718019,-2.1061177,-0.575428
5507949404043,0.6589219,-2.2017894,-0.25424767
5507958863731,0.6143009,-2.2893467,0.29323673
5507963593574,0.3238991,-2.238275,0.5102539
5507982513002,-0.71732694,-2.1458697,2.021286
5507991972689,-0.41311857,-2.2536361,3.3679771
5507996702533,-0.32890564,-2.3828492,4.093911
5508010892116,-0.72856927,-2.1599474,4.725211
5508015621960,-0.89558667,-1.8323102,4.6548376
5508025081647,-0.95231724,-1.430954,4.622756
5508029811543,-0.70274425,-1.3196203,4.6783104
5508034541387,-0.68469906,-1.2235463,4.765237
5508048730918,-0.65259403,-1.1079772,5.0276976
5508058190658,-0.14466572,-0.93418515,5.2584505
5508062920502,0.16995403,-0.72805405,5.5603466
5508067650397,-0.13929582,-0.8182267,6.0061893
5508081839929,0.041114897,-0.35296038,7.0710325
5508096029512,-0.2576104,0.4701208,8.154403
5508110219095,-0.9216669,0.8192858,7.16735
5508114948939,-1.2256773,0.7273736,6.55824
5508129138522,-1.3692303,0.33210993,4.1823072
5508133868418,-1.1650805,0.20065248,3.4884043
5508143328106,-0.5999688,-0.052366257,2.5519629
5508148058002,-0.37530002,-0.16615498,2.1749506
5508157517741,0.10742821,-0.46633363,1.2917356
5508162247585,0.29793912,-0.60969,0.9023771
5508166977429,0.34273404,-0.6845123,0.55634403
5508176437168,0.29237542,-0.88975847,-0.037510872
5508181167012,0.35970864,-0.9195258,-0.23300648
5508195356647,0.73102987,-0.7473906,0.041362762
5508200086491,0.7091246,-0.8094881,0.050016403
5508209546231,0.55911314,-0.95222104,0.019366264
5508214276074,0.52484345,-0.91674435,-0.0747633
5508228465658,0.31822687,-0.849729,-0.47669792
5508233195554,0.0487234,-0.88311654,-0.40897083
5508242655293,-0.009367898,-0.8998832,-0.023658752
5508247385137,0.16156968,-0.830974,0.14564323
5508261574772,0.51995057,-0.7597313,0.051680565
5508266304616,0.49467197,-0.71569216,-0.12570763
5508275764356,0.5062658,-0.48324537,-0.33940315
5508280494252,0.5291428,-0.3239143,-0.41873074
5508294683835,0.68494785,-0.63231075,-0.82386875
5508299413731,0.76630986,-0.7015587,-0.95742416
5508313603314,1.2370985,-0.38576484,-0.7002344
5508318333210,1.2281809,-0.29566813,-0.54788494
5508327792949,1.0031316,-0.057453156,-0.40023994
5508332522793,0.8242628,0.1296165,-0.4741764
5508341982585,0.7651071,0.56489396,-0.53506947
5508346712429,0.691012,0.71773267,-0.5866356
5508360902064,0.10774462,0.79325724,-0.83096313
5508365631908,0.07304266,0.83230853,-0.8249788
5508375091699,0.22630575,0.8485348,-0.71918297
5508379821543,0.31659186,0.73316026,-0.68661976
5508394011179,0.4097567,0.27092838,-0.97280884
5508398741074,0.49055487,0.23810744,-1.1023254
5508408200814,0.5148633,0.20609832,-1.0178204
5508412930658,0.5614594,0.13393617,-0.9255638
5508417660554,0.5256467,-0.041412115,-0.8938284
5508427120293,0.71950364,-0.18156695,-0.8296747
5508427120293,0.71950364,-0.18156695,-0.8296747
5508431850189,0.8898799,-0.40992808,-0.7898903
5508441309929,1.2016076,-1.0682268,-0.87383556
5508446039824,1.2596722,-1.4173048,-0.7009754
5508450769720,1.2136787,-1.575305,-0.57826996
5508464959356,-0.13956591,-0.9531026,-0.27220154
5508479148991,-0.54546726,-0.103633165,-0.8769903
5508483878887,-1.0112035,0.25441527,-1.2847686
5508493338627,-1.9296589,0.58183575,-2.0941863
